h_geoid,w_geoid,count
51059461601,51059470700,4
51059461601,51059470900,3
51059461601,51059471100,5
51059461601,51059471201,6
51059461601,51059471202,24
51059461601,51059471301,6
51059461601,51059471304,2
51059461601,51059480201,11
51059461601,51059480202,182
51059461601,51059480203,33
51059461601,51059480300,5
51059461601,51059480401,2
51059461601,51059480402,2
51059461601,51059480505,3
51059461601,51059480801,2
51059461601,51059480802,5
51059461601,51059480901,8
51059461601,51059480902,14
51059461601,51059480903,6
51059461601,51059481000,7
51059461601,51059481101,19
51059461601,51059481103,1
51059461601,51059481105,6
51059461601,51059481201,3
51059461601,51059481202,25
51059461601,51059481400,1
51059461601,51059481702,3
51059461601,51059481900,14
51059461601,51059482002,1
51059461601,51059482100,1
51059461601,51059482201,1
51059461601,51059482202,19
51059461601,51059482203,44
51059461601,51059482301,9
51059461601,51059482400,15
51059461601,51059482501,40
51059461601,51059482601,1
51059461601,51059482602,12
51059461601,51059490101,17
51059461601,51059490103,55
51059461601,51059490502,6
51059461601,51059491201,3
51059461601,51059491202,3
51059461601,51059491301,3
51059461601,51059491302,1
51059461601,51059491303,3
51059461601,51059491501,1
51059461601,51059491502,1
51059461601,51059491701,24
51059461601,51059491702,21
51059461601,51059491703,30
51059461601,51059491704,1
51059461601,51059491705,1
51059461601,51059491801,1
51059461601,51059491802,2
51059461601,51059491803,3
51059461601,51059492000,2
51059461601,51059492100,4
51059461601,51059980100,2
51059461601,51600300100,18
51059461601,51600300200,19
51059461601,51600300300,18
51059461601,51600300400,10
51059461601,51600300500,3
51059461602,51059415100,2
51059461602,51059415500,4
51059461602,51059415800,1
51059461602,51059415900,1
51059461602,51059416200,2
51059461602,51059420203,2
51059461602,51059420300,1
51059461602,51059420400,1
51059461602,51059420501,1
51059461602,51059420503,1
51059461602,51059421001,3
51059461602,51059421002,15
51059461602,51059421500,2
51059461602,51059421900,2
51059461602,51059422000,1
51059461602,51059422202,1
51059461602,51059422302,2
51059461602,51059430101,3
51059461602,51059430102,2
51059461602,51059430202,2
51059461602,51059430203,1
51059461602,51059430600,1
51059461602,51059430801,1
51059461602,51059430901,2
51059461602,51059431001,1
51059461602,51059431500,1
51059461602,51059431600,2
51059461602,51059432000,2
51059461602,51059432201,1
51059461602,51059432500,2
51059461602,51059432800,6
51059461602,51059440100,7
51059461602,51059440201,83
51059461602,51059440202,45
51059461602,51059440501,1
51059461602,51059440502,17
51059461602,51059440800,3
51059461602,51059450100,9
51059461602,51059450300,3
51059461602,51059450400,1
51059461602,51059450601,20
51059461602,51059450701,1
51059461602,51059450702,1
51059461602,51059451300,3
51059461602,51059451400,2
51059461602,51059451501,3
51059461602,51059451502,4
51059461602,51059451601,3
51059461602,51059451900,5
51059461602,51059452000,10
51059461602,51059452101,2
51059461602,51059452200,2
51059461602,51059452400,1
51059461602,51059452501,70
51059461602,51059452600,4
51059461602,51059452801,6
51059461602,51059460400,32
51059461602,51059460501,77
51059461602,51059460502,9
51059461602,51059460600,2
51059461602,51059460702,2
51059461602,51059460800,21
51059461602,51059460900,7
51059461602,51059461000,1
51059461602,51059461100,1
51059461602,51059461201,1
51059461602,51059461202,21
51059461602,51059461601,12
51059461602,51059461602,93
51059461602,51059461700,6
51059461602,51059461802,9
51059461602,51059461901,1
51059461602,51059461902,2
51059461602,51059470100,1
51059461602,51059470400,4
51059461602,51059470500,9
51059461602,51059470600,1
51059461602,51059470700,10
51059461602,51059470900,1
51059461602,51059471100,4
51059461602,51059471201,9
51059461602,51059471202,15
51059461602,51059471301,8
51059461602,51059471303,1
51059461602,51059471402,3
51059461602,51059480100,5
51059461602,51059480201,1
51059461602,51059480202,248
51059461602,51059480203,22
51059461602,51059480300,4
51059461602,51059480402,1
51059461602,51059480801,5
51059461602,51059480802,14
51059461602,51059480901,3
51059461602,51059480902,12
51059461602,51059480903,18
51059461602,51059481101,11
51059461602,51059481104,2
51059461602,51059481105,4
51059461602,51059481202,17
51059461602,51059481400,1
51059461602,51059481701,1
51059461602,51059481900,24
51059461602,51059482002,1
51059461602,51059482202,28
51059461602,51059482203,43
51059461602,51059482301,14
51059461602,51059482400,15
51059461602,51059482501,41
51059461602,51059482503,1
51059461602,51059482601,2
51059461602,51059482602,12
51059461602,51059490101,11
51059461602,51059490103,44
51059461602,51059490501,1
51059461602,51059490502,1
51059461602,51059491202,4
51059461602,51059491301,3
51059461602,51059491302,2
51059461602,51059491303,6
51059461602,51059491401,4
51059461602,51059491601,3
51059461602,51059491701,7
51059461602,51059491702,15
51059461602,51059491703,24
51059461602,51059491704,1
51059461602,51059491801,3
51059461602,51059491802,1
51059461602,51059491803,1
51059461602,51059492100,3
51059461602,51059492201,1
51059461602,51059980100,4
51059461602,51600300100,10
51059461602,51600300200,20
51059461602,51600300300,4
51059461602,51600300400,9
51059461602,51600300500,12
51059461700,51059415200,1
51059461700,51059415401,1
51059461700,51059415500,1
51059461700,51059416000,3
51059461700,51059416200,1
51059461700,51059420203,2
51059461700,51059420400,1
51059461700,51059420501,2
51059461700,51059420700,1
51059461700,51059421001,3
51059461700,51059421002,12
51059461700,51059421101,3
51059461700,51059421102,2
51059461700,51059421103,3
51059461700,51059421400,5
51059461700,51059421500,3
51059461700,51059421800,1
51059461700,51059421900,2
51059461700,51059422000,5
51059461700,51059422102,1
51059461700,51059422301,2
51059461700,51059422302,4
51059461700,51059422402,2
51059461700,51059430101,1
51059461700,51059430102,1
51059461700,51059430202,1
51059461700,51059430400,14
51059461700,51059430600,3
51059461700,51059430901,2
51059461700,51059431001,3
51059461700,51059431600,1
51059461700,51059431801,2
51059461700,51059432201,2
51059461700,51059432402,1
51059461700,51059432800,12
51059461700,51059440100,20
51059461700,51059440201,72
51059461700,51059440202,32
51059461700,51059440300,1
51059461700,51059440501,1
51059461700,51059440502,40
51059461700,51059440600,3
51059461700,51059440800,5
51059461700,51059450100,8
51059461700,51059450200,3
51059461700,51059450300,7
51059461700,51059450400,10
51059461700,51059450500,1
51059461700,51059450601,15
51059461700,51059450701,20
51059461700,51059450702,6
51059461700,51059450800,3
51059461700,51059451300,4
51059461700,51059451501,13
51059461700,51059451502,13
51059461700,51059451601,2
51059461700,51059451800,2
51059461700,51059451900,2
51059461700,51059452000,5
51059461700,51059452101,2
51059461700,51059452200,1
51059461700,51059452400,3
51059461700,51059452501,108
51059461700,51059452502,1
51059461700,51059452600,4
51059461700,51059452700,2
51059461700,51059452801,9
51059461700,51059452802,1
51059461700,51059460200,1
51059461700,51059460400,24
51059461700,51059460501,38
51059461700,51059460502,11
51059461700,51059460600,5
51059461700,51059460702,6
51059461700,51059460800,26
51059461700,51059460900,5
51059461700,51059461000,12
51059461700,51059461100,4
51059461700,51059461201,3
51059461700,51059461202,25
51059461700,51059461500,2
51059461700,51059461601,21
51059461700,51059461602,28
51059461700,51059461700,78
51059461700,51059461802,8
51059461700,51059461901,2
51059461700,51059470100,1
51059461700,51059470300,6
51059461700,51059470400,2
51059461700,51059470500,5
51059461700,51059470600,1
51059461700,51059470700,3
51059461700,51059470900,5
51059461700,51059471100,3
51059461700,51059471201,2
51059461700,51059471202,26
51059461700,51059471301,5
51059461700,51059471304,2
51059461700,51059471401,2
51059461700,51059471402,6
51059461700,51059480100,5
51059461700,51059480201,1
51059461700,51059480202,159
51059461700,51059480203,11
51059461700,51059480300,11
51059461700,51059480401,5
51059461700,51059480505,2
51059461700,51059480802,2
51059461700,51059480901,4
51059461700,51059480902,13
51059461700,51059480903,3
51059461700,51059481101,10
51059461700,51059481103,2
51059461700,51059481104,2
51059461700,51059481202,17
51059461700,51059481600,3
51059461700,51059481702,2
51059461700,51059481900,17
51059461700,51059482100,3
51059461700,51059482202,19
51059461700,51059482203,37
51059461700,51059482301,9
51059461700,51059482400,5
51059461700,51059482501,32
51059461700,51059482503,3
51059461700,51059482601,4
51059461700,51059482602,3
51059461700,51059490101,16
51059461700,51059490103,42
51059461700,51059490501,9
51059461700,51059490502,2
51059461700,51059491000,2
51059461700,51059491202,4
51059461700,51059491301,2
51059461700,51059491303,2
51059461700,51059491401,1
51059461700,51059491405,1
51059461700,51059491501,1
51059461700,51059491502,3
51059461700,51059491601,8
51059461700,51059491602,1
51059461700,51059491701,13
51059461700,51059491702,28
51059461700,51059491703,32
51059461700,51059491704,1
51059461700,51059491801,2
51059461700,51059491802,4
51059461700,51059491803,13
51059461700,51059492000,3
51059461700,51059492100,2
51059461700,51059492203,1
51059461700,51059492400,1
51059461700,51059980100,7
51059461700,51059980200,1
51059461700,51600300100,26
51059461700,51600300200,28
51059461700,51600300300,15
51059461700,51600300400,23
51059461700,51600300500,4
51059461801,51059415500,2
51059461801,51059415900,1
51059461801,51059416200,1
51059461801,51059420203,3
51059461801,51059420503,1
51059461801,51059421001,5
51059461801,51059421002,1
51059461801,51059421101,1
51059461801,51059421103,1
51059461801,51059421600,1
51059461801,51059421900,1
51059461801,51059422000,4
51059461801,51059422102,2
51059461801,51059422301,1
51059461801,51059430400,2
51059461801,51059430600,1
51059461801,51059430801,1
51059461801,51059430902,2
51059461801,51059431600,2
51059461801,51059432702,1
51059461801,51059432800,3
51059461801,51059440201,8
51059461801,51059440202,8
51059461801,51059440300,1
51059461801,51059440502,13
51059461801,51059440600,1
51059461801,51059450100,3
51059461801,51059450300,1
51059461801,51059450601,3
51059461801,51059450702,3
51059461801,51059451502,1
51059461801,51059452000,6
51059461801,51059452200,2
51059461801,51059452501,57
51059461801,51059452600,1
51059461801,51059452801,3
51059461801,51059452802,1
51059461801,51059460200,2
51059461801,51059460400,15
51059461801,51059460501,13
51059461801,51059460502,1
51059461801,51059460702,4
51059461801,51059460800,5
51059461801,51059460900,2
51059461801,51059461000,6
51059461801,51059461100,1
51059461801,51059461201,5
51059461801,51059461202,10
51059461801,51059461601,4
51059461801,51059461602,6
51059461801,51059461700,9
51059461801,51059461801,5
51059461801,51059461802,1
51059461801,51059461901,2
51059461801,51059461902,1
51059461801,51059470100,1
51059461801,51059470400,2
51059461801,51059470500,3
51059461801,51059470700,2
51059461801,51059471100,4
51059461801,51059471201,7
51059461801,51059471202,9
51059461801,51059471301,3
51059461801,51059480202,36
51059461801,51059480203,8
51059461801,51059480300,7
51059461801,51059480401,2
51059461801,51059480504,1
51059461801,51059480505,1
51059461801,51059480802,1
51059461801,51059480902,7
51059461801,51059480903,5
51059461801,51059481101,1
51059461801,51059481104,1
51059461801,51059481106,1
51059461801,51059481201,4
51059461801,51059481202,4
51059461801,51059481702,1
51059461801,51059481900,3
51059461801,51059482100,1
51059461801,51059482202,1
51059461801,51059482203,16
51059461801,51059482301,2
51059461801,51059482400,4
51059461801,51059482501,12
51059461801,51059482602,3
51059461801,51059490101,4
51059461801,51059490103,15
51059461801,51059490501,2
51059461801,51059490502,1
51059461801,51059491103,1
51059461801,51059491202,3
51059461801,51059491301,1
51059461801,51059491302,1
51059461801,51059491303,1
51059461801,51059491401,1
51059461801,51059491601,1
51059461801,51059491701,3
51059461801,51059491702,13
51059461801,51059491703,19
51059461801,51059491704,1
51059461801,51059491803,5
51059461801,51600300100,1
51059461801,51600300200,5
51059461801,51600300300,4
51059461802,51059415200,1
51059461802,51059415401,1
51059461802,51059415500,3
51059461802,51059416100,1
51059461802,51059416200,2
51059461802,51059420100,1
51059461802,51059420400,2
51059461802,51059421001,8
51059461802,51059421002,6
51059461802,51059421400,4
51059461802,51059421500,1
51059461802,51059421800,1
51059461802,51059422000,2
51059461802,51059422102,1
51059461802,51059422201,3
51059461802,51059422302,2
51059461802,51059422402,1
51059461802,51059430201,1
51059461802,51059430202,2
51059461802,51059430400,6
51059461802,51059430600,4
51059461802,51059430700,1
51059461802,51059430801,1
51059461802,51059431400,1
51059461802,51059431802,2
51059461802,51059432000,2
51059461802,51059432100,1
51059461802,51059432201,1
51059461802,51059432300,2
51059461802,51059432500,2
51059461802,51059432702,1
51059461802,51059432800,5
51059461802,51059440100,8
51059461802,51059440201,27
51059461802,51059440202,19
51059461802,51059440300,1
51059461802,51059440501,2
51059461802,51059440502,24
51059461802,51059440701,1
51059461802,51059440800,3
51059461802,51059450100,6
51059461802,51059450200,1
51059461802,51059450300,3
51059461802,51059450400,2
51059461802,51059450601,11
51059461802,51059450701,3
51059461802,51059450702,9
51059461802,51059450800,1
51059461802,51059451300,1
51059461802,51059451400,1
51059461802,51059451501,5
51059461802,51059451502,6
51059461802,51059451601,1
51059461802,51059451800,2
51059461802,51059452000,7
51059461802,51059452200,5
51059461802,51059452302,1
51059461802,51059452501,149
51059461802,51059452600,3
51059461802,51059452700,1
51059461802,51059452801,4
51059461802,51059460400,42
51059461802,51059460501,36
51059461802,51059460502,12
51059461802,51059460701,1
51059461802,51059460702,9
51059461802,51059460800,32
51059461802,51059460900,8
51059461802,51059461000,10
51059461802,51059461100,8
51059461802,51059461201,16
51059461802,51059461202,15
51059461802,51059461500,4
51059461802,51059461601,15
51059461802,51059461602,19
51059461802,51059461700,8
51059461802,51059461802,34
51059461802,51059470400,2
51059461802,51059470500,14
51059461802,51059470600,3
51059461802,51059470700,3
51059461802,51059470900,1
51059461802,51059471100,3
51059461802,51059471201,6
51059461802,51059471202,30
51059461802,51059471301,4
51059461802,51059471304,2
51059461802,51059471401,2
51059461802,51059480100,1
51059461802,51059480201,1
51059461802,51059480202,150
51059461802,51059480203,14
51059461802,51059480300,9
51059461802,51059480401,3
51059461802,51059480402,1
51059461802,51059480504,2
51059461802,51059480505,2
51059461802,51059480802,6
51059461802,51059480901,3
51059461802,51059480902,18
51059461802,51059480903,11
51059461802,51059481101,10
51059461802,51059481104,1
51059461802,51059481105,2
51059461802,51059481106,3
51059461802,51059481201,3
51059461802,51059481202,20
51059461802,51059481400,1
51059461802,51059481600,1
51059461802,51059481702,2
51059461802,51059481900,17
51059461802,51059482201,3
51059461802,51059482202,30
51059461802,51059482203,29
51059461802,51059482301,8
51059461802,51059482400,14
51059461802,51059482501,44
51059461802,51059482503,1
51059461802,51059482601,1
51059461802,51059482602,6
51059461802,51059490101,9
51059461802,51059490103,57
51059461802,51059490502,5
51059461802,51059491201,3
51059461802,51059491202,10
51059461802,51059491302,1
51059461802,51059491303,2
51059461802,51059491401,5
51059461802,51059491501,3
51059461802,51059491601,4
51059461802,51059491602,2
51059461802,51059491701,13
51059461802,51059491702,20
51059461802,51059491703,22
51059461802,51059491705,1
51059461802,51059491801,4
51059461802,51059491802,4
51059461802,51059491803,3
51059461802,51059492000,1
51059461802,51059492100,1
51059461802,51059980100,3
51059461802,51059980200,1
51059461802,51600300100,15
51059461802,51600300200,29
51059461802,51600300300,21
51059461802,51600300400,20
51059461802,51600300500,5
51059461901,51059415401,2
51059461901,51059415500,1
51059461901,51059420100,1
51059461901,51059420203,1
51059461901,51059420700,1
51059461901,51059421001,3
51059461901,51059421002,11
51059461901,51059421101,4
51059461901,51059421103,2
51059461901,51059421400,4
51059461901,51059421500,1
51059461901,51059421600,1
51059461901,51059422102,3
51059461901,51059422302,1
51059461901,51059430101,1
51059461901,51059430202,3
51059461901,51059430400,2
51059461901,51059430600,4
51059461901,51059430901,4
51059461901,51059430902,1
51059461901,51059431001,3
51059461901,51059431300,1
51059461901,51059431400,1
51059461901,51059431500,2
51059461901,51059432000,2
51059461901,51059432201,2
51059461901,51059432702,1
51059461901,51059432800,3
51059461901,51059440100,11
51059461901,51059440201,27
51059461901,51059440202,23
51059461901,51059440300,1
51059461901,51059440501,3
51059461901,51059440502,16
51059461901,51059440600,1
51059461901,51059440800,3
51059461901,51059450100,4
51059461901,51059450300,2
51059461901,51059450400,11
51059461901,51059450601,12
51059461901,51059450602,1
51059461901,51059450701,19
51059461901,51059450702,7
51059461901,51059450800,2
51059461901,51059451300,2
51059461901,51059451501,14
51059461901,51059451502,5
51059461901,51059451800,1
51059461901,51059452000,4
51059461901,51059452101,11
51059461901,51059452200,4
51059461901,51059452501,95
51059461901,51059452600,6
51059461901,51059452700,2
51059461901,51059460100,2
51059461901,51059460400,8
51059461901,51059460501,12
51059461901,51059460502,3
51059461901,51059460600,4
51059461901,51059460701,2
51059461901,51059460702,10
51059461901,51059460800,9
51059461901,51059460900,8
51059461901,51059461000,5
51059461901,51059461100,4
51059461901,51059461201,4
51059461901,51059461202,12
51059461901,51059461500,3
51059461901,51059461601,13
51059461901,51059461602,19
51059461901,51059461700,14
51059461901,51059461802,7
51059461901,51059461901,18
51059461901,51059470300,3
51059461901,51059470400,2
51059461901,51059470500,2
51059461901,51059470600,2
51059461901,51059470700,4
51059461901,51059470800,1
51059461901,51059470900,2
51059461901,51059471100,5
51059461901,51059471201,5
51059461901,51059471202,11
51059461901,51059471301,3
51059461901,51059471303,1
51059461901,51059471304,4
51059461901,51059480201,1
51059461901,51059480202,69
51059461901,51059480203,2
51059461901,51059480300,3
51059461901,51059480402,1
51059461901,51059480504,1
51059461901,51059480505,1
51059461901,51059480802,3
51059461901,51059480902,8
51059461901,51059480903,5
51059461901,51059481000,1
51059461901,51059481101,4
51059461901,51059481106,2
51059461901,51059481202,11
51059461901,51059481702,3
51059461901,51059481900,5
51059461901,51059482001,1
51059461901,51059482201,2
51059461901,51059482202,7
51059461901,51059482203,20
51059461901,51059482301,6
51059461901,51059482400,11
51059461901,51059482501,29
51059461901,51059482601,5
51059461901,51059482602,7
51059461901,51059490101,8
51059461901,51059490103,33
51059461901,51059490501,3
51059461901,51059490502,3
51059461901,51059491000,4
51059461901,51059491202,2
51059461901,51059491302,2
51059461901,51059491303,6
51059461901,51059491401,4
51059461901,51059491501,2
51059461901,51059491502,1
51059461901,51059491601,9
51059461901,51059491602,1
51059461901,51059491701,2
51059461901,51059491702,19
51059461901,51059491703,22
51059461901,51059491704,6
51059461901,51059491705,1
51059461901,51059491801,4
51059461901,51059491802,1
51059461901,51059491803,7
51059461901,51059492000,2
51059461901,51059492100,1
51059461901,51059492203,2
51059461901,51059980100,4
51059461901,51600300100,8
51059461901,51600300200,39
51059461901,51600300300,14
51059461901,51600300400,26
51059461901,51600300500,12
51059461902,51059415100,1
51059461902,51059415200,1
51059461902,51059415500,1
51059461902,51059420203,1
51059461902,51059420503,1
51059461902,51059421001,1
51059461902,51059421002,3
51059461902,51059421101,1
51059461902,51059421400,2
51059461902,51059421500,1
51059461902,51059421800,1
51059461902,51059422102,1
51059461902,51059422302,3
51059461902,51059430102,1
51059461902,51059430400,1
51059461902,51059430600,3
51059461902,51059431600,5
51059461902,51059431802,2
51059461902,51059432000,3
51059461902,51059432201,3
51059461902,51059432500,1
51059461902,51059432600,1
51059461902,51059432800,6
51059461902,51059440201,9
51059461902,51059440202,15
51059461902,51059440502,25
51059461902,51059440600,1
51059461902,51059450300,3
51059461902,51059450601,2
51059461902,51059450701,4
51059461902,51059450702,5
51059461902,51059451400,2
51059461902,51059451501,1
51059461902,51059451502,2
51059461902,51059451601,1
51059461902,51059451900,2
51059461902,51059452000,4
51059461902,51059452101,1
51059461902,51059452200,4
51059461902,51059452501,18
51059461902,51059452600,2
51059461902,51059452700,1
51059461902,51059452801,1
51059461902,51059460400,13
51059461902,51059460501,12
51059461902,51059460502,5
51059461902,51059460600,1
51059461902,51059460701,4
51059461902,51059460702,3
51059461902,51059460800,6
51059461902,51059460900,1
51059461902,51059461000,2
51059461902,51059461100,4
51059461902,51059461201,2
51059461902,51059461202,6
51059461902,51059461500,2
51059461902,51059461601,1
51059461902,51059461602,10
51059461902,51059461700,6
51059461902,51059461802,5
51059461902,51059461902,15
51059461902,51059470400,1
51059461902,51059470500,6
51059461902,51059471201,1
51059461902,51059471202,1
51059461902,51059471301,5
51059461902,51059480201,1
51059461902,51059480202,26
51059461902,51059480203,1
51059461902,51059480401,1
51059461902,51059480501,1
51059461902,51059480504,1
51059461902,51059480505,1
51059461902,51059480802,2
51059461902,51059480901,1
51059461902,51059480902,2
51059461902,51059480903,1
51059461902,51059481101,2
51059461902,51059481106,2
51059461902,51059481202,1
51059461902,51059481702,2
51059461902,51059482202,2
51059461902,51059482203,7
51059461902,51059482301,4
51059461902,51059482400,6
51059461902,51059482501,7
51059461902,51059482601,2
51059461902,51059482602,4
51059461902,51059490101,8
51059461902,51059490103,18
51059461902,51059490501,1
51059461902,51059490502,3
51059461902,51059491201,1
51059461902,51059491202,1
51059461902,51059491301,1
51059461902,51059491302,1
51059461902,51059491303,3
51059461902,51059491401,7
51059461902,51059491501,1
51059461902,51059491601,3
51059461902,51059491701,4
51059461902,51059491702,6
51059461902,51059491703,13
51059461902,51059491704,2
51059461902,51059491801,4
51059461902,51059491802,1
51059461902,51059491803,1
51059461902,51059492000,6
51059461902,51059492203,1
51059461902,51059492500,1
51059461902,51059980100,1
51059461902,51059980200,1
51059461902,51600300100,38
51059461902,51600300200,33
51059461902,51600300300,10
51059461902,51600300400,9
51059461902,51600300500,4
51059470100,51059415100,2
51059470100,51059415402,2
51059470100,51059415800,1
51059470100,51059416300,1
51059470100,51059420201,2
51059470100,51059420203,1
51059470100,51059421002,2
51059470100,51059421702,1
51059470100,51059421900,3
51059470100,51059422000,1
51059470100,51059422101,1
51059470100,51059430102,1
51059470100,51059430400,2
51059470100,51059430600,2
51059470100,51059430801,2
51059470100,51059431600,2
51059470100,51059432800,3
51059470100,51059440201,10
51059470100,51059440202,7
51059470100,51059440300,1
51059470100,51059440502,7
51059470100,51059440600,1
51059470100,51059450100,1
51059470100,51059450200,1
51059470100,51059450400,2
51059470100,51059450601,6
51059470100,51059450701,1
51059470100,51059450702,3
51059470100,51059451400,1
51059470100,51059451501,1
51059470100,51059451502,6
51059470100,51059452302,2
51059470100,51059452501,22
51059470100,51059452600,1
51059470100,51059452801,2
51059470100,51059452802,1
51059470100,51059460100,3
51059470100,51059460400,1
51059470100,51059460501,13
51059470100,51059460502,4
51059470100,51059460800,2
51059470100,51059461000,8
51059470100,51059461202,5
51059470100,51059461601,1
51059470100,51059461602,7
51059470100,51059461700,1
51059470100,51059461802,4
51059470100,51059470100,29
51059470100,51059470400,10
51059470100,51059470500,23
51059470100,51059470600,8
51059470100,51059470700,22
51059470100,51059471100,1
51059470100,51059471201,3
51059470100,51059471202,5
51059470100,51059471301,2
51059470100,51059480100,6
51059470100,51059480202,34
51059470100,51059480203,3
51059470100,51059480300,3
51059470100,51059480801,1
51059470100,51059480902,1
51059470100,51059481106,1
51059470100,51059481202,3
51059470100,51059481500,1
51059470100,51059481900,6
51059470100,51059482202,4
51059470100,51059482203,9
51059470100,51059482301,1
51059470100,51059482400,1
51059470100,51059482501,11
51059470100,51059482602,6
51059470100,51059490101,5
51059470100,51059490103,10
51059470100,51059491201,1
51059470100,51059491303,1
51059470100,51059491401,1
51059470100,51059491702,4
51059470100,51059491703,2
51059470100,51059491704,1
51059470100,51059491802,1
51059470100,51059491803,1
51059470100,51059492400,2
51059470100,51059980200,1
51059470100,51600300200,4
51059470100,51600300300,1
51059470100,51600300400,2
51059470300,51059415500,1
51059470300,51059415900,4
51059470300,51059420201,1
51059470300,51059420203,1
51059470300,51059420400,1
51059470300,51059420600,1
51059470300,51059421001,3
51059470300,51059421002,2
51059470300,51059421500,2
51059470300,51059421800,1
51059470300,51059431001,1
51059470300,51059432500,3
51059470300,51059432800,6
51059470300,51059440201,8
51059470300,51059440202,9
51059470300,51059440501,1
51059470300,51059440502,8
51059470300,51059440800,2
51059470300,51059450100,3
51059470300,51059450300,1
51059470300,51059450400,4
51059470300,51059450601,2
51059470300,51059451300,1
51059470300,51059451400,1
51059470300,51059451501,1
51059470300,51059451502,1
51059470300,51059452000,2
51059470300,51059452102,2
51059470300,51059452200,2
51059470300,51059452302,1
51059470300,51059452501,20
51059470300,51059452801,3
51059470300,51059460400,6
51059470300,51059460501,12
51059470300,51059460800,1
51059470300,51059460900,5
51059470300,51059461000,2
51059470300,51059461100,2
51059470300,51059461202,7
51059470300,51059461601,4
51059470300,51059461602,4
51059470300,51059470100,1
51059470300,51059470300,37
51059470300,51059470400,12
51059470300,51059470500,10
51059470300,51059470600,4
51059470300,51059470700,9
51059470300,51059470900,8
51059470300,51059471100,1
51059470300,51059471201,6
51059470300,51059471202,15
51059470300,51059471301,2
51059470300,51059471304,4
51059470300,51059480202,56
51059470300,51059480203,3
51059470300,51059480300,5
51059470300,51059480401,2
51059470300,51059480902,6
51059470300,51059480903,5
51059470300,51059481101,6
51059470300,51059481104,2
51059470300,51059481105,2
51059470300,51059481201,1
51059470300,51059481202,2
51059470300,51059481702,1
51059470300,51059481900,10
51059470300,51059482202,9
51059470300,51059482203,8
51059470300,51059482301,5
51059470300,51059482400,2
51059470300,51059482501,13
51059470300,51059482601,1
51059470300,51059490101,4
51059470300,51059490103,7
51059470300,51059491101,1
51059470300,51059491701,2
51059470300,51059491702,2
51059470300,51059491703,1
51059470300,51059492000,1
51059470300,51059492100,1
51059470300,51059980200,1
51059470300,51600300200,1
51059470300,51600300300,1
51059470300,51600300400,2
51059470400,51059415401,1
51059470400,51059415800,1
51059470400,51059416200,1
51059470400,51059420100,1
51059470400,51059420502,1
51059470400,51059421001,2
51059470400,51059421002,2
51059470400,51059422000,1
51059470400,51059422102,1
51059470400,51059422202,1
51059470400,51059430202,1
51059470400,51059430400,2
51059470400,51059430600,2
51059470400,51059430801,2
51059470400,51059431600,1
51059470400,51059431802,2
51059470400,51059432500,1
51059470400,51059432800,1
51059470400,51059440201,14
51059470400,51059440202,9
51059470400,51059440502,9
51059470400,51059450100,1
51059470400,51059450300,5
51059470400,51059450400,6
51059470400,51059450601,6
51059470400,51059450701,4
51059470400,51059450702,1
51059470400,51059450800,2
51059470400,51059451200,1
51059470400,51059451501,5
51059470400,51059451502,3
51059470400,51059452200,2
51059470400,51059452501,41
51059470400,51059452801,1
51059470400,51059460100,3
51059470400,51059460400,4
51059470400,51059460501,23
51059470400,51059460702,1
51059470400,51059460800,3
51059470400,51059461000,2
51059470400,51059461100,1
51059470400,51059461202,5
51059470400,51059461602,8
51059470400,51059461802,3
51059470400,51059470100,6
51059470400,51059470300,2
51059470400,51059470400,59
51059470400,51059470500,45
51059470400,51059470600,10
51059470400,51059470700,13
51059470400,51059470900,6
51059470400,51059471100,4
51059470400,51059471201,6
51059470400,51059471202,18
51059470400,51059480100,2
51059470400,51059480201,2
51059470400,51059480202,82
51059470400,51059480203,14
51059470400,51059480300,2
51059470400,51059480401,4
51059470400,51059480402,1
51059470400,51059480501,2
51059470400,51059480502,1
51059470400,51059480504,1
51059470400,51059480505,1
51059470400,51059480801,1
51059470400,51059480802,1
51059470400,51059480901,3
51059470400,51059480902,14
51059470400,51059480903,3
51059470400,51059481101,4
51059470400,51059481102,1
51059470400,51059481202,9
51059470400,51059481900,16
51059470400,51059482100,1
51059470400,51059482202,11
51059470400,51059482203,23
51059470400,51059482301,1
51059470400,51059482302,1
51059470400,51059482400,1
51059470400,51059482501,22
51059470400,51059482602,5
51059470400,51059490101,4
51059470400,51059490103,15
51059470400,51059491202,5
51059470400,51059491302,1
51059470400,51059491601,1
51059470400,51059491602,1
51059470400,51059491701,3
51059470400,51059491702,8
51059470400,51059491703,5
51059470400,51059491803,2
51059470400,51059492201,1
51059470400,51059492202,1
51059470400,51059492400,1
51059470400,51059492500,2
51059470400,51600300100,1
51059470400,51600300200,3
51059470400,51600300300,2
51059470400,51600300500,2
51059470500,51059415100,1
51059470500,51059415500,3
51059470500,51059415700,1
51059470500,51059415800,1
51059470500,51059416000,1
51059470500,51059420203,1
51059470500,51059421001,4
51059470500,51059421002,4
51059470500,51059421102,1
51059470500,51059421103,4
51059470500,51059422000,1
51059470500,51059422102,1
51059470500,51059422301,2
51059470500,51059422302,2
51059470500,51059430400,1
51059470500,51059430600,1
51059470500,51059430801,4
51059470500,51059430901,1
51059470500,51059431001,1
51059470500,51059432201,1
51059470500,51059432702,1
51059470500,51059432800,5
51059470500,51059440100,1
51059470500,51059440201,11
